index,label,tweet_id
1248,0,822504761089871872
1249,1,822778027033538565
1250,0,819256075774021632
1251,0,819398891657396224
1252,0,824456087436926977
1253,1,818625267434475520
1254,0,825020528763162624
1255,0,818663688718663680
1256,0,823673784322392064
1257,0,826650996017213440
1258,1,817881208835244032
1259,0,816490827304341504
1260,1,818068681779388417
1261,0,819257818758791168
1262,0,821810909425242112
1263,1,824270590525800449
1264,0,824071819766468609
1265,0,819080112955981824
1266,1,819806998375972864
1267,1,817843103801425922
1268,0,816434812126949378
1269,1,821224048453685252
1270,1,818125422168834049
1271,0,822913397155135488
1272,0,822473327700742144
1273,1,825593925637255169
1274,1,823948345198645248
1275,0,822709577598828544
1276,0,824468522705117184
1277,1,820016843138142209
1278,0,819371918679605248
1279,1,821479390026547200
1280,1,820325540523548672
1281,1,825495048250761216
1282,0,817638410173169665
1283,0,824465429452193792
1284,1,817207446481448962
1285,0,826159297138716672
1286,1,818948670120988672
1287,0,825200252638547968
1288,1,822029747282546688
1289,0,824420127886213120
1290,0,825428793951137792
1291,1,816743910584320000
1292,1,817056166626750464
1293,0,815837492649852929
1294,0,821087640615161856
1295,0,823381424287916032
1296,0,816682029790150656
1297,1,822195833810481153
1298,0,821110510082895872
1299,0,821151155527053312
1300,1,824625012514680833
1301,1,823570058085597184
1302,1,824324148507750400
1303,0,820322583300210688
1304,1,819103022819250176
1305,0,820410381642428416
1306,0,818999542670561280
1307,0,824446997532987392
1308,1,821188336916123649
1309,1,820770254230056962
1310,1,823714196261130240
1311,0,818551025808220160
1312,0,816733706337603584
1313,0,819078910260326402
1314,1,818834718795923456
1315,1,824965861928755201
1316,1,822632303243460610
1317,1,824041480260091905
1318,0,819745288550285312
1319,0,821129389920448513
1320,0,817416095187562496
1321,1,818676901002801152
1322,0,820049074434867200
1323,1,825554682668015617
1324,0,816756090331402240
1325,0,818862352808443905
1326,1,817847181616918528
1327,1,819722773245390848
1328,1,825733371632316418
1329,1,825631498795618304
1330,1,826208018601766912
1331,1,824787640138469381
1332,0,817636566944325632
1333,0,817515838001582084
1334,0,825271320502009856
1335,0,815778568168841216
1336,0,822381776358096897
1337,0,824815786044833794
1338,0,823803321081352192
1339,1,818613112664363009
1340,0,820051048438136832
1341,1,826120136134422528
1342,1,816379757193330688
1343,1,824416865925681152
1344,0,816641927064014848
1345,0,822211565453615104
1346,0,823292090847260674
1347,0,822616159912607748
1348,0,822150789007286272
1349,1,819657365389721601
1350,1,817536573138960384
1351,1,823663631841787904
1352,1,825821531959857153
1353,1,825634066150064129
1354,1,818708567876243461
1355,0,823978787520020481
1356,1,817915325861634048
1357,1,819034656247054337
1358,0,817951624693972993
1359,1,824808786409959424
1360,1,821748034925162496
1361,1,817958933549740032
1362,1,823430456683200512
1363,0,818621836518952961
1364,1,826057372531572741
1365,1,822149078892965888
1366,1,821509359050063874
1367,0,816373262598815744
1368,1,820843159932440576
1369,1,821739333505941505
1370,1,826632017563488256
1371,1,817594159183884288
1372,0,819786998084837378
1373,1,825855715726225408
1374,1,825932649638174726
1375,0,820790594473639936
1376,1,823577431206400000
1377,1,823046125984907264
1378,1,822870229038546945
1379,1,823014258199904257
1380,1,819949672655634432
1381,0,824449384293298176
1382,0,822865187426406400
1383,0,826606376336158720
1384,0,818204665179414530
1385,1,815968840035221504
1386,1,817092893768843264
1387,1,823357367756685318
1388,0,819587568475967492
1389,1,824278897613225984
1390,0,818927471735275525
1391,1,822626868591493122
1392,1,816541955932852224
1393,1,819229319167954945
1394,0,821573017486508032
1395,0,823358789051097088
1396,1,818082265808965633
1397,0,815955423887065088
1398,1,822296474327379969
1399,1,816156847006748672
1400,1,826562611999305728
1401,1,822612480602112002
1402,0,816539710436868096
1403,0,819811863953145856
1404,1,815618347568132101
1405,1,815792961418096641
1406,0,823709705579048960
1407,1,823697599937019904
1408,0,822625422038986752
1409,1,823326122473639936
1410,1,820410192626143232
1411,1,821159494923079680
1412,0,823865397455753216
1413,0,817555823459237888
1414,1,819610043360350209
1415,1,818760811644600320
1416,0,818949968488792069
1417,1,822739208750108672
1418,0,815654979901849600
1419,0,817738312416837632
1420,1,826149752098091009
1421,0,818596648209313792
1422,1,816063167411404800
1423,1,818405456032841730
1424,0,826636952342519808
1425,1,825830990245404673
1426,1,822136377110368256
1427,1,819736032304304128
1428,1,825082544349646849
1429,0,822660515013021696
1430,0,820087900981329920
1431,0,825073153567137792
1432,1,821158486620966912
1433,1,817418576051236865
1434,1,821231621391011841
1435,1,821969362378784768
1436,0,823717158668685312
1437,1,819380160331915264
1438,1,820852520813817858
1439,1,826342889949163520
1440,0,820086757446270980
1441,0,825820147675848704
1442,1,816003972234297344
1443,0,817460774310264832
1444,1,820849081752948736
1445,0,825846780910772224
1446,0,823047573917335553
1447,1,826603854129135616
1448,1,816369856379551744
1449,0,819969815347462144
1450,1,821404011970576385
1451,1,818973174884769792
1452,1,825136771511971840
1453,1,822130498906357760
1454,0,819324432657354752
1455,0,817065057653821440
1456,0,816176400382263296
1457,1,820816136975552512
1458,1,816158403508793344
1459,0,822449113925087232
1460,0,818987614996938753
1461,0,818693515509170176
1462,1,824993380388241409
1463,0,823246629528600576
1464,1,823205486111715328
1465,1,822296859955761153
1466,1,820808338799783936
1467,0,816065031540506624
1468,1,819022752459784192
1469,0,818686486082101248
1470,0,816364951979884544
1471,1,822698788963880960
1472,1,820061784270770176
1473,1,823402902903365633
1474,1,819480356156047360
1475,1,818967208793673728
1476,1,817228631290314752
1477,0,815686911587155968
1478,0,821484233549938688
1479,1,820992693396447233
1480,1,820181148500377601
1481,0,822640550591557632
1482,0,823445771659841536
1483,0,822645762991489024
1484,0,818951831426568194
1485,0,816879263773138944
1486,1,815495983467495428
1487,1,817083549845164033
1488,1,817281169423208448
1489,0,823048403932315648
1490,1,824115036008353793
1491,0,816656400759877632
1492,0,819826025471217665
1493,0,820824162197446656
1494,0,825927417222959104
1495,0,825073008649789440
1496,0,824854426854662144
1497,0,817228420274909184
1498,0,823636632427524100
1499,1,825076848681836544
1500,1,817296934998339584
1501,1,817145861344002048
1502,0,819931907718791169
1503,1,815963101422112768
1504,1,825049523302985728
1505,1,816393332620279808
1506,0,825076871398305792
1507,0,820344756702035968
1508,1,825153482722312192
1509,0,817313173535674368
1510,0,818010373282533376
1511,1,823089922592702465
1512,0,819750037479518208
1513,0,816638295522377728
1514,1,818330422740271104
1515,1,824432153865789441
1516,0,825563734030557184
1517,1,822450705508270080
1518,1,819472190869532672
1519,1,821477929704157185
1520,1,824198336253194240
1521,1,823394091203522560
1522,1,826158257861443584
1523,0,816064033191301120
1524,0,824445552905584642
1525,0,817937225925218306
1526,1,815688714722496512
1527,1,817166826140483584
1528,1,818052720326311936
1529,1,823825162785042433
1530,0,819419614606139392
1531,0,826306745131622401
1532,0,817046584710066177
1533,1,818958733761839104
1534,1,817117490513870848
1535,0,822285746669228032
1536,0,818190571118305281
1537,1,822998811484241927
1538,0,817169793270902784
1539,0,820206429294366720
1540,1,817305464555892736
1541,1,825121412042076161
1542,1,823430658546663425
1543,0,820338360707321856
1544,1,817985447611731968
1545,0,822514329606127616
1546,0,816037943190110212
1547,1,826560749426257920
1548,1,816855468597538816
1549,0,815740989709156353
1550,1,821525012742029314
1551,0,822616026034634753
1552,1,817116173032689666
1553,1,816038586353119232
1554,0,819035832376066049
1555,0,818479280321662976
1556,1,823530738347896832
1557,0,819289607275741184
1558,1,824324874529341444
1559,1,822266668487442433
1560,1,816270861648924672
1561,0,819767737887035394
1562,1,817502059763109888
1563,0,815814643000233984
1564,0,817622139167592448
1565,0,819047413444788226
1566,1,821986567363379200
1567,1,821478033353752576
1568,1,816308780673732608
1569,1,816369722241515520
1570,1,825425287005429760
1571,1,816456816091492352
1572,1,816167951799820288
1573,1,823644681758277632
1574,0,817351361088155649
1575,0,817249701288255488
1576,1,817471986653888512
1577,1,823781256944988160
1578,1,819944941472403458
1579,1,821531393104678912
1580,1,819739370571894785
1581,0,815991783070961664
1582,1,820054666817830914
1583,1,821835518887493634
1584,1,822765702918467585
1585,1,816058390959050753
1586,0,818134328291033088
1587,0,820842176720486400
1588,1,815719320911085568
1589,1,822580308579119104
1590,1,822218206936965120
1591,1,816621969596481536
1592,1,820564240784355328
1593,0,823732516565696512
1594,1,820546448622161922
1595,1,825202913169379328
1596,0,816798125801148416
1597,0,823638755835805698
1598,1,826457939552649216
1599,1,821886942690148352
1600,1,820162374921371648
1601,0,816704450723250179
1602,0,820527974101512192
1603,1,823075397587718145
1604,1,823612292118016000
1605,0,820042290265624576
1606,1,820163517600956416
1607,1,826077783092768768
1608,0,821588904453296132
1609,1,824827824083189760
1610,0,824490864466599936
1611,0,821252568479387648
1612,1,822108576252592129
1613,1,819918315615354880
1614,1,817956982741037056
1615,1,820811577716776961
1616,1,822975584515059712
1617,1,825973415781732353
1618,0,820255077227106305
1619,1,820798030156886018
1620,0,823112222431842304
1621,1,818820350393942016
1622,1,824014288981397504
1623,0,820756555935186944
1624,1,819856314817859584
1625,1,820123979147018241
1626,0,815704076520452096
1627,0,826581571876614145
1628,1,817897540435714048
1629,1,822922587185573889
1630,0,820126187846598661
1631,1,816521166869372929
1632,1,818853872424943617
1633,0,824821417648676867
1634,0,819672442100731905
1635,0,820373866014998530
1636,1,825581046007726080
1637,0,818229116012994564
1638,1,825838524167548929
1639,1,824859781126987778
1640,0,824920541651836928
1641,0,825538604566999041
1642,1,826098276004884481
1643,1,817048434498764801
1644,1,821889001166663680
1645,1,819486059541262336
1646,0,816808406434484224
1647,0,821893940219678722
1648,1,815965196204130304
1649,0,824673016709808128
1650,0,818880746131595265
1651,0,822861682653401088
1652,0,817792435195617281
1653,0,816528044257083392
1654,1,821747061989187588
1655,0,818252189541879808
1656,1,819200965714837504
1657,1,822347845072207872
1658,0,819787320672985088
1659,1,819684727988879360
1660,0,825100127991955457
1661,1,826553925528670208
1662,1,818982302487232512
1663,1,820915739552976900
1664,0,825443351046537217
1665,0,819774174008745985
1666,0,820333471084134401
1667,1,817584635702022144
1668,1,823594553382936576
1669,1,818003795103850496
1670,0,820742869023649795
1671,1,820149678574628864
1672,0,823590293878558721
1673,1,821847542723911684
1674,1,817483164436271104
1675,0,823372527384797187
1676,0,817848080020086784
1677,1,816712901063020544
1678,0,817237223187894273
1679,1,825091572249276416
1680,1,822167190782636032
1681,1,822583823208681473
1682,0,821783759699767296
1683,1,818946992441331712
1684,1,823033802419240961
1685,1,824329789423177731
1686,0,817251961950982144
1687,1,820928519387705345
1688,1,823244542438678528
1689,1,821871105124302853
1690,1,824160286227709952
1691,1,815693329073483776
1692,0,818624643389149184
1693,1,819090390317932545
1694,1,815850711657218048
1695,1,816868311430332417
1696,1,826489510867386368
1697,0,821908187846742017
1698,1,826339069374259200
1699,0,819389932892463104
1700,0,817426768143536129
1701,1,816896371861037057
1702,0,815794633116708865
1703,0,826462350668550144
1704,1,825187063645364224
1705,1,819267625180164096
1706,1,822188467090165760
1707,1,820717163250118657
1708,0,820453666029191168
1709,1,824400138462392320
1710,1,823385789413421056
1711,1,825415889935810561
1712,0,817781233715441666
1713,1,815473176109060096
1714,0,823242835231145989
1715,1,822138818426007552
1716,0,823786785226493952
1717,0,821314843059875840
1718,1,816075265042305024
1719,1,821471306801672192
1720,1,821757642506964992
1721,0,826121628757090304
1722,1,826260653853769728
1723,0,819510165141684224
1724,1,820760814659522562
1725,1,815568952743038976
1726,1,824351079144030208
1727,0,825220794313760768
1728,1,816343605514272768
1729,1,823695510955376641
1730,0,824318972023767040
1731,1,817873183986565121
1732,0,825113784561844226
1733,1,825424008178868225
1734,1,818901128582668288
1735,0,825191698854612992
1736,1,816018110570340352
1737,1,824101424149757952
1738,1,825505232033632258
1739,1,818474344561176578
1740,1,824347394804363264
1741,0,822207081918984194
1742,0,816806271923945473
1743,1,819262458326110216
1744,1,824791304668327937
1745,0,825131380493295616
1746,0,819775606820741120
1747,1,821374684633632769
1748,0,824999973070716930
1749,1,824854947585875969
1750,0,815507731150839808
1751,1,815630676418502657
1752,0,816843776907939840
1753,0,817914358516908032
1754,1,825479022423334913
1755,1,822514691176103936
1756,1,817412034895773696
1757,1,818200134987186176
1758,1,825240016842432512
1759,1,815658073645846528
1760,1,825466861550759938
1761,1,815689320048852992
1762,1,825636004463775744
1763,1,821904568598593536
1764,0,820834969547177984
1765,1,816685382037291008
1766,1,819729250974572548
1767,1,816416651734183936
1768,1,817590607560339458
1769,1,823731780050100224
1770,1,824785163276148736
1771,0,825609802113970177
1772,1,821370175412981761
1773,0,820483222379360256
1774,1,821319752257679360
1775,0,824311029895204864
1776,1,822916768381317120
1777,1,816530481734893568
1778,1,817896469931945984
1779,0,821383060687962112
1780,1,816748648981794816
1781,0,815623263476916224
1782,1,820450647145402368
1783,1,826310462371426304
1784,1,821032784185741313
1785,1,818657875560165376
1786,1,817816707863629825
1787,1,823462205022683137
1788,0,821865424547516416
1789,1,823104262293094401
1790,1,820133068950347776
1791,0,822170494208245760
1792,1,823804359607619584
1793,0,819314353702928384
1794,1,826581153402458113
1795,1,816371373580976130
1796,1,820536536932478980
1797,1,825629634284838912
1798,1,821814747095961600
1799,0,819848749883084800
1800,1,822480037974835200
1801,0,818177708341370880
1802,1,819039935374180352
1803,1,819084961479168002
1804,1,824731706485792769
1805,0,818344367584743425
1806,0,824857523752538112
1807,0,821946186626002944
1808,1,817176338696142848
1809,0,817805632900386818
1810,1,824425364701188098
1811,0,816151062553862144
1812,1,824112418833866752
1813,1,824264436198191104
1814,0,821861547458916352
1815,1,820642243686047746
1816,1,821170770802016256
1817,0,816825133746765824
1818,1,820010339802583040
1819,1,820938741296533506
1820,1,821601621444624386
1821,1,820715901003644929
1822,1,826612577471852544
1823,1,816424418708594689
1824,1,826293050196520960
1825,1,825661384448962560
1826,0,816486815154798592
1827,1,819972720612044803
1828,0,821436778661953536
1829,0,817584283330158593
1830,1,824512626801549313
1831,1,822699950807089152
1832,1,826443292543946753
1833,1,823508865069223936
1834,0,818938078488248322
1835,0,817956099286441987
1836,0,826176498621153280
1837,0,825528750020427776
1838,0,817182981274107904
1839,1,820775514403196935
1840,1,822040880349487106
1841,1,820867813778788353
1842,1,826538180102926336
1843,1,822690349197893632
1844,1,822624327052984320
1845,1,818172803228631040
1846,1,826653369976516608
1847,1,824066724509011968
1848,1,817548742387765248
1849,0,821415453050503168
1850,0,823754229814886400
1851,1,825773231650992129
1852,1,819977202758545409
1853,1,816908874418704384
1854,1,816182991399460864
1855,0,823039253299032064
1856,0,821762125613924354
1857,1,816886438360973312
1858,1,825509452946214913
1859,0,821412800455131138
1860,0,816059180830388224
1861,1,825950851248238593
1862,1,820400548318945280
1863,0,816490992689889280
1864,1,822777038889222145
1865,1,821832027611729923
1866,1,815674806662115328
1867,1,819446825539092481
1868,1,822807686047670273
1869,1,825103052264861698
1870,0,826474030769258496
1871,0,821605852503306242
1872,1,816037709311602688
1873,0,825181817443479552
1874,1,819351345744453632
1875,1,820334213610303491
1876,1,824833445385773056
1877,0,826249797203959808
1878,0,819411932235042816
1879,0,824468389363978242
1880,1,819961288646332416
1881,1,815825891796406272
1882,0,823633551270809600
1883,0,822727589181603841
1884,0,816002851742818305
1885,1,825605923473219586
1886,0,826527468416856065
1887,0,815636933300862976
1888,1,821422562479632391
1889,0,826572492496060416
1890,1,818631324797898753
1891,0,822871410511056898
1892,1,821729125002084352
1893,1,815606830760161280
1894,1,818749658197463040
1895,1,825155823445929987
1896,0,823215834709553152
1897,1,822984593573875713
1898,1,825186928354017281
1899,0,823754728743964672
1900,0,826527525161558016
1901,1,823385909215330305
1902,1,818321096621625344
1903,0,820120818977935360
1904,1,822661533973020686
1905,0,820591602473123841
1906,0,820806783778160640
1907,1,826211000130998272
1908,1,815928177155604480
1909,0,817082641841324033
1910,1,819418607285370881
1911,0,821096694842421248
1912,0,826533381915680770
1913,0,818261624821792768
1914,0,820745311568138240
1915,1,825477409424162822
1916,0,819717952752807936
1917,1,817807058204557317
1918,1,822425616301654017
1919,1,823141677649002497
1920,1,816047589556523009
1921,0,817978588070903810
1922,0,825402535825571841
1923,0,824128376751476736
1924,0,822186080187351044
1925,1,825558467616370688
1926,1,815846786761981954
1927,1,823633233300496384
1928,1,822738842956353536
1929,0,825923178392350720
1930,1,817127288298999808
1931,1,816341177603592192
1932,1,824457559159496705
1933,1,820833522638344192
1934,0,818488938830643200
1935,0,821589471393181698
1936,0,825074271315714048
1937,1,819350564161126401
1938,0,820548846375735296
1939,0,825884087101583360
1940,1,824847136781070336
1941,1,820101423300018176
1942,1,821929907227938819
1943,1,821057302920830978
1944,1,824452838277292032
1945,1,818813790980448256
1946,1,821009398097014784
1947,0,815977884296900608
1948,1,816406120168177664
1949,0,826223349793701888
1950,1,820052598208266240
1951,1,822227409768480768
1952,0,823093612699414529
1953,1,818593156342149120
1954,0,818430382009942016
1955,0,819093062571831296
1956,1,823097323353870337
1957,0,821538554526466048
1958,1,826493285745250304
1959,0,824506122635714560
1960,1,819713731957497856
1961,1,821872181416226816
1962,1,816136904995389440
1963,0,823758144664956928
1964,1,815678245362368512
1965,1,818501057458372608
1966,0,822809912405348352
1967,1,826485208278986754
1968,1,817415309606973441
1969,1,815812643747348480
1970,1,818521615613001730
1971,0,821361402594152449
1972,1,819971530167881729
1973,0,818644663397662721
1974,0,818803087292895232
1975,1,824394494577487872
1976,1,815712030304899072
1977,0,817724020070023168
1978,1,821405788442886144
1979,1,823634516673630208
1980,0,819403597502971904
1981,1,825815661016412160
1982,1,820414285281169409
1983,0,825751320095289346
1984,1,821851955001757697
1985,1,815644957667131392
1986,1,820877382420549632
1987,1,823417814123847680
1988,0,818482623131619328
1989,0,818214879853244416
1990,0,818172704402579458
1991,0,822523313431937025
1992,0,816680971651219457
1993,1,817947620471672832
1994,1,815578185958047744
1995,1,820774196368158720
1996,1,817753627276218368
1997,1,823395738767998976
1998,1,815538196305952769
1999,1,819035694727331851
2000,1,818283165605384194
2001,1,820723066904801280
2002,0,817959793319088129
2003,1,816063054785888257
2004,1,825560681692983296
2005,1,825446492257259520
2006,1,818310971131392004
2007,1,815999198764077056
2008,1,820287391650955264
2009,1,820932112962428928
2010,1,820125844806868992
2011,1,817121524301840384
2012,0,815720075089035264
2013,1,821921671044960256
2014,1,826528861231915008
2015,0,815771296273498112
2016,1,818284038804873216
2017,0,819692165139861504
2018,1,819234855271727104
2019,0,822744419367415808
2020,1,823646180013916167
2021,1,824378054365560838
2022,0,815614041041342466
2023,0,819266380662980608
2024,0,817295100946644992
2025,0,826421721733406720
2026,0,821533843018706944
2027,0,825739657530990593
2028,1,819290703645786116
2029,0,825351360958824448
2030,0,824097052791623682
2031,1,820316119164600320
2032,1,817754713810751488
2033,0,820712418313650179
2034,0,825589873696505856
2035,1,823752215592464385
2036,0,820013778024755204
2037,1,821143848898301953
2038,1,815438635176697856
2039,0,816897794644414464
2040,1,822842617008361477
2041,1,821746984663085061
2042,1,823095323140571136
2043,0,819054955273199616
2044,0,822644004437327873
2045,0,825583327738462208
2046,0,817608803868954626
2047,1,824913226655682560
2048,1,825613113521115136
2049,1,819235160100978688
2050,0,824657550150758400
2051,1,817086061943746560
2052,0,819825888720207872
2053,1,819478605491077120
2054,1,820872078790459396
2055,0,816171843174465537
2056,0,822252912629977088
2057,0,816521484495622144
2058,0,820578801944039424
2059,1,821828251316273152
2060,0,818222109574868992
2061,1,817899831163162625
2062,1,817518731656105987
2063,0,823405513861922818
2064,1,818704368543342597
2065,1,818020984661962754
2066,0,818285906906021888
2067,1,819323709383118848
2068,1,818022882039230464
2069,0,817701502240301057
2070,1,823187976889008128
2071,0,821937792255148032
2072,0,824093561754963969
2073,1,817929187059179520
2074,1,822844827876425729
2075,1,821564071153729536
2076,1,823627596801908737
2077,0,822102567278682113
2078,0,824322952040742919
2079,1,826636885208338432
2080,0,819891637556019200
2081,1,816364992681439232
2082,0,825943518291988480
2083,1,826256464129896449
2084,0,825125525886738433
2085,1,824957141127618562
2086,1,820958407330926593
2087,1,821133900961476610
2088,0,819401559482187776
2089,1,819100903840055296
2090,0,823620360906141697
2091,1,816612743092408321
2092,0,821044333352775680
2093,0,824928901839282176
2094,0,818284400811114496
2095,0,825735703690481664
2096,1,821108321214033924
2097,1,815753129845280769
2098,0,820117743039107074
2099,0,816932895331794944
2100,1,822236827927068672
2101,1,817802930309001216
2102,1,818880304823881732
2103,0,817860553444040705
2104,1,819732997494673408
2105,0,816776055973441536
2106,1,825610042808422401
2107,1,819711426352644097
2108,0,823888676858003456
2109,0,822655084257570817
2110,0,820277224595222532
2111,1,817579038185123840
2112,0,818881459830321155
2113,0,824811972210327554
2114,0,823308939563507713
2115,1,817289276513603584
2116,1,825910845330825216
2117,0,816308267223748608
2118,1,824006268071374848
2119,1,825212189053104129
2120,1,818523901126995971
2121,1,820761102246100992
2122,0,820725921782996992
2123,1,826088999152295936
2124,1,823185569467527168
2125,1,816843521407717376
2126,1,816905727272833024
2127,1,821842014677278720
2128,1,822686852901519360
2129,1,823380849110368256
2130,0,816534050647277568
2131,0,824337343901339648
2132,0,822857186799824896
2133,1,823706818878705664
2134,1,819959607766482944
2135,1,819162219128770560
2136,0,824055214927970305
2137,1,822871921339547649
2138,1,819439094862348288
2139,0,818945474984116224
2140,0,820374163101581312
2141,0,821067941202554880
2142,1,817906271533801472
2143,1,826399005542326272
2144,1,818705845232037888
2145,1,821823057564209152
2146,0,823593179161055232
2147,0,826065916374966272
2148,1,820841322584166401
2149,1,824479591272099844
2150,1,822979354397462529
2151,0,824829413544034310
2152,0,825524993320591362
2153,1,815761798825644032
2154,0,818267863446409218
2155,0,824894078114422785
2156,0,816800497155928064
2157,0,823761823577100288
2158,0,819231033446932481
2159,1,824268181258633218
2160,0,820724402249666560
2161,1,825458422829101056
2162,1,816347442002198528
2163,0,819802634164940800
2164,1,820692821007073284
2165,1,823018286875082752
2166,0,823967726716719107
2167,1,823216541684600832
2168,0,826037959161962497
2169,1,820150176916664320
2170,0,823289817161023489
2171,0,816906441659416576
2172,0,825032319673053184
2173,0,817934406295896066
2174,0,815490123194212352
2175,0,825874271243292673
2176,1,816823468423401472
2177,1,820015876426633216
2178,1,816211744729264128
2179,0,817174634906972160
2180,1,819960717826609152
2181,0,821384196476243968
2182,0,823986138834731008
2183,0,823246582862606337
2184,1,819768499887190017
2185,0,822965197002407936
2186,0,820112877591871488
2187,1,816558643172605952
2188,1,820733483182014464
2189,1,821169085300035584
2190,0,821406948977426433
2191,1,821207659638652932
2192,0,817616037319278593
2193,1,826182856187772929
2194,1,819446874159448065
2195,1,823807651356299264
2196,0,815492563230539776
2197,0,820118955910008833
2198,1,822960065359417345
2199,1,820481259927261185
2200,0,820021144799641600
2201,1,816102317447581696
2202,0,825617630799155201
2203,0,820499047006007297
2204,1,824318823188860928
2205,1,821447604512976896
2206,1,825587582507556864
2207,0,816799443802591233
2208,0,824977477286105088
2209,0,816141198125629440
2210,1,815462627878916096
2211,1,822724024451104768
2212,0,820449313813774336
2213,0,823644568323117056
2214,1,819396310407192577
2215,0,819396664880340992
2216,1,817130672389259264
2217,1,816382933095301120
2218,1,816677578941435904
2219,0,824737326995750912
2220,1,815630488211689472
2221,0,815719516458000384
2222,1,826639238603104260
2223,1,825208118720147456
2224,1,816377547810160640
2225,0,816879100639920129
2226,1,824626642551271425
2227,0,825837264165040129
2228,1,820354843457900544
2229,1,824632568268161024
2230,0,822446344195473409
2231,1,820419411194609664
2232,1,819076459121676289
2233,1,817440479327289344
2234,0,815780032895401984
2235,0,826220624867688449
2236,1,824813095742734339
2237,1,815791111407042560
2238,1,821140894170673152
2239,1,825253816769531906
2240,0,820129269955366912
2241,1,822573824503926785
2242,1,823954933804244992
2243,0,816717748894126081
2244,1,819696115314409472
2245,1,822356349711511552
2246,0,826491077746122755
2247,0,824124144467972096
2248,1,823581121338347521
2249,1,826261218960642049
2250,1,821536058911424512
2251,0,821501642130489345
2252,1,820853862634373120
2253,0,823567260220608512
2254,0,825966306604179456
2255,0,823395462027870209
2256,0,821997710337314820
2257,0,821884265411579906
2258,1,825446825251397633
2259,1,815726128144977920
2260,0,825911708787081216
2261,0,820812518935379968
2262,0,817555783026143232
2263,0,821552718263320576
2264,1,817519632517107712
2265,1,816141276923957249
2266,1,824599377675063297
2267,1,824149062756794370
2268,1,819595966449913857
2269,1,822085274176024578
2270,1,824460395536642048
2271,1,816436630991106048
2272,0,821392042286665728
2273,1,818215392162312193
2274,1,818701291861970944
2275,0,821809838220939266
2276,0,823516796724662273
2277,0,821148256310796288
2278,1,822261865950670849
2279,1,815657266053529600
2280,1,819124583001423872
2281,0,821764585606627328
2282,1,821972065305657345
2283,0,821892704812617728
2284,1,824835546870665217
2285,1,816143978491940865
2286,0,818655854748717056
2287,1,822025915349667842
2288,1,823286722939256834
2289,1,825063305286926338
2290,1,822461002369421313
2291,1,817923102306877440
2292,1,815493350929244161
2293,1,823613983747964928
2294,1,822104860485160960
2295,0,821229054582018048
2296,1,825230077872992256
2297,1,824087634326810624
2298,1,820327644625387520
2299,0,822263151290937345
2300,0,822736956526301185
2301,1,823406170710806530
2302,1,825812484997206020
2303,0,822196501245988865
2304,1,826541843227611136
2305,1,821548126133714944
2306,0,826494879362666497
2307,0,820529988063653888
2308,1,817936618019397633
2309,1,821066983420624896
2310,1,825843368487854082
2311,1,821457672293781504
2312,1,821524472213557248
2313,0,822470306086449152
2314,0,818686362081755136
2315,1,825986333323636738
2316,1,825893343573991424
2317,0,820767018274025472
2318,0,817498683986083842
2319,0,825140426789228544
2320,1,823553265652482048
2321,0,820194801391800321
2322,1,823229450397446144
2323,0,819670267752484864
2324,0,823725645624545280
2325,1,823755745774698496
2326,0,824373905825689600
2327,1,819632883157630977
2328,0,819680656141807617
2329,1,822589195881500673
2330,0,817800019017342977
2331,0,816008765875036162
2332,0,818761528685887488
2333,1,824818936264945671
2334,1,817959692043423746
2335,1,817944452782297089
2336,1,818219422800297985
2337,0,822612283033604098
2338,0,819872710524157953
2339,1,820191114271391744
2340,0,818394253399379969
2341,0,825383881482391556
2342,0,816328589922672644
2343,0,824732192186241029
2344,0,820037415721115648
2345,1,815923293475766272
2346,1,822562395356876800
2347,1,816418634226540544
2348,0,825381780370763776
2349,0,821966813978390528
2350,1,824410830145884160
2351,1,824462938870259714
2352,0,819420853649584129
2353,1,826240499887534080
2354,1,820138509742833664
2355,1,818897452656951297
2356,1,819960232629637122
2357,0,826124796207390720
2358,1,817500992497336320
2359,0,816361743630954496
2360,0,824352956300480513
2361,0,817412958087213057
2362,1,826422831776935936
2363,0,821226389617709057
2364,0,823280970170302464
2365,1,819774984742518785
2366,1,822187984770531329
2367,1,817855399965630464
2368,1,822409154258026496
2369,1,824795607441211392
2370,0,821768842389180416
2371,1,825531226652045312
2372,1,822555911059337220
2373,1,826113016060059649
2374,0,825757111355265024
2375,0,824956899305009152
2376,0,815792125711261697
2377,0,820897303410003969
2378,1,825859712952463363
2379,1,817263306238853122
2380,0,815473046894981120
2381,1,825247725121789952
2382,1,821225749399093248
2383,0,823780904585883648
2384,1,818645924239081472
2385,1,816798552240308224
2386,0,818685481340768256
2387,1,817525053726355456
2388,1,824323051990814720
2389,0,816720724748599296
2390,0,817879107530870784
2391,1,816502129854558208
2392,0,822257560409370624
2393,1,822588108516524034
2394,0,818623879706918912
2395,0,821240059940638722
2396,1,821510978730885120
2397,0,822980456257753089
2398,1,817042249271877632
2399,1,816035757970296833
2400,0,815687542033022981
2401,0,822247550845599744
2402,0,823996227322834944
2403,0,819030693221199873
2404,0,825208135639928832
2405,1,824089951591600128
2406,0,826206302133170177
2407,0,824432185579016192
2408,0,819767769080078338
2409,0,815436499240030208
2410,1,822228999195787264
2411,1,823231008216494080
2412,1,822211557115334656
